,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901081,s20230901082,s20230901083,s20230901084,s20230901085,s20230901086,s20230901087
C33H44O14,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867,NA,0.254890541903867,NA,NA,0.254890541903867,NA,0.254890541903867,NA,0.254890541903867,0.254890541903867,0.254890541903867,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867,0.254890541903867
C32H42O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059733815403868,-0.059733815403868,-0.059733815403868,-0.059733815403868,-0.059733815403868,-0.059733815403868,-0.059733815403868,-0.059733815403868,NA
C33H44O15,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603,NA,0.144270460711603,0.144270460711603,NA,NA,0.144270460711603,0.144270460711603,NA,0.144270460711603,0.144270460711603,0.144270460711603,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603,0.144270460711603
C32H44O14,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,NA,0.143986046763119,0.143986046763119,NA,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,NA,0.143986046763119,NA,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119,0.143986046763119
C33H46O14,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,NA,NA,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153442579014213,NA,-0.153442579014213,NA,-0.153442579014213,-0.153442579014213,-0.153442579014213,-0.153442579014213,NA
C36H46O15,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523,NA,2.4452664445523,2.4452664445523,NA,NA,2.4452664445523,NA,NA,2.4452664445523,2.4452664445523,2.4452664445523,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523,2.4452664445523
C37H48O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88296639051471,NA,1.88296639051471,1.88296639051471,1.88296639051471,1.88296639051471,1.88296639051471
C36H48O15,2.75543678021775,2.75543678021775,2.75543678021775,2.75543678021775,NA,2.75543678021775,NA,NA,NA,2.75543678021775,2.75543678021775,NA,2.75543678021775,2.75543678021775,2.75543678021775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75543678021775,2.75543678021775,2.75543678021775,2.75543678021775,2.75543678021775,2.75543678021775,2.75543678021775
C34H46O15,4.70002364599371,4.70002364599371,4.70002364599371,4.70002364599371,NA,4.70002364599371,4.70002364599371,NA,NA,4.70002364599371,4.70002364599371,NA,4.70002364599371,4.70002364599371,4.70002364599371,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70002364599371,NA,4.70002364599371,4.70002364599371,4.70002364599371,4.70002364599371,4.70002364599371,4.70002364599371,4.70002364599371
C35H46O14,1.74988081757886,1.74988081757886,1.74988081757886,1.74988081757886,NA,1.74988081757886,NA,NA,NA,1.74988081757886,1.74988081757886,NA,1.74988081757886,1.74988081757886,1.74988081757886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.74988081757886,1.74988081757886,1.74988081757886,1.74988081757886,1.74988081757886,1.74988081757886,1.74988081757886,1.74988081757886
C34H46O14,2.70117389750424,2.70117389750424,2.70117389750424,2.70117389750424,2.70117389750424,2.70117389750424,NA,NA,NA,2.70117389750424,NA,NA,2.70117389750424,2.70117389750424,2.70117389750424,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70117389750424,NA,NA,2.70117389750424,2.70117389750424,2.70117389750424,2.70117389750424,2.70117389750424,2.70117389750424
C34H48O15,5.06965717649217,5.06965717649217,5.06965717649217,5.06965717649217,5.06965717649217,5.06965717649217,5.06965717649217,NA,NA,5.06965717649217,5.06965717649217,NA,5.06965717649217,5.06965717649217,5.06965717649217,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.06965717649217,NA,5.06965717649217,NA,5.06965717649217,5.06965717649217,5.06965717649217,5.06965717649217,5.06965717649217
C34H46O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61541767412519,4.61541767412519,4.61541767412519,4.61541767412519,4.61541767412519,4.61541767412519,4.61541767412519
C36H48O16,2.6339952704129,2.6339952704129,2.6339952704129,2.6339952704129,NA,2.6339952704129,NA,NA,NA,2.6339952704129,2.6339952704129,NA,2.6339952704129,2.6339952704129,2.6339952704129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C33H38O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69327588179141,3.69327588179141,3.69327588179141,3.69327588179141,3.69327588179141,3.69327588179141,3.69327588179141
C32H38O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7306437293314,5.7306437293314,5.7306437293314,5.7306437293314,5.7306437293314,5.7306437293314,5.7306437293314
C32H40O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996308077393355,0.996308077393355,0.996308077393355,0.996308077393355,0.996308077393355,0.996308077393355,0.996308077393355,0.996308077393355
C33H42O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95894801155708,1.95894801155708,1.95894801155708,1.95894801155708,1.95894801155708,1.95894801155708,1.95894801155708,1.95894801155708
C35H42O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96711839549753,2.96711839549753,2.96711839549753,2.96711839549753,2.96711839549753,2.96711839549753,2.96711839549753,2.96711839549753,2.96711839549753
C36H44O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67112509014068,2.67112509014068,2.67112509014068,2.67112509014068,2.67112509014068,NA,2.67112509014068
C32H38O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31541174601562,1.31541174601562,1.31541174601562,1.31541174601562,1.31541174601562,1.31541174601562,1.31541174601562,1.31541174601562
C33H40O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70108008186471,1.70108008186471,1.70108008186471,1.70108008186471,1.70108008186471,1.70108008186471,1.70108008186471,1.70108008186471
C33H42O13,2.3451960663779,2.3451960663779,NA,2.3451960663779,NA,2.3451960663779,2.3451960663779,NA,NA,2.3451960663779,2.3451960663779,2.3451960663779,NA,2.3451960663779,2.3451960663779,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3451960663779,2.3451960663779,2.3451960663779,2.3451960663779,2.3451960663779,2.3451960663779,2.3451960663779,2.3451960663779,2.3451960663779
C32H38O14,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818,NA,1.51969664369818,1.51969664369818,NA,NA,1.51969664369818,NA,NA,1.51969664369818,1.51969664369818,1.51969664369818,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818,1.51969664369818
C32H38O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73174893534692,1.73174893534692,1.73174893534692,1.73174893534692,1.73174893534692,1.73174893534692,1.73174893534692,1.73174893534692,1.73174893534692
C33H42O14,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589,NA,2.22626966305589,NA,NA,NA,2.22626966305589,2.22626966305589,NA,2.22626966305589,2.22626966305589,2.22626966305589,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589,2.22626966305589
C32H40O15,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601,NA,3.95427290608601,3.95427290608601,NA,NA,3.95427290608601,3.95427290608601,NA,3.95427290608601,3.95427290608601,3.95427290608601,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601,3.95427290608601
C34H44O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67011221228701,2.67011221228701,2.67011221228701,2.67011221228701,2.67011221228701,2.67011221228701,2.67011221228701
C34H42O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98351235838109,3.98351235838109,3.98351235838109,3.98351235838109,3.98351235838109,3.98351235838109,3.98351235838109
C35H44O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17492226748748,2.17492226748748,2.17492226748748,2.17492226748748,2.17492226748748,2.17492226748748,2.17492226748748,2.17492226748748
C34H42O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47163785626884,NA,1.47163785626884,1.47163785626884,1.47163785626884,1.47163785626884,1.47163785626884,1.47163785626884,1.47163785626884
C33H44O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0901512677799698,NA,-0.0901512677799698,-0.0901512677799698,-0.0901512677799698,-0.0901512677799698,-0.0901512677799698
C32H42O13,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,NA,0.313810585250388,NA,NA,NA,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388,0.313810585250388
C32H44O12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432,-0.0843391318785432
C32H44O13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178663177365611,-0.178663177365611,-0.178663177365611,NA,-0.178663177365611,-0.178663177365611,NA,-0.178663177365611,NA,-0.178663177365611,-0.178663177365611,-0.178663177365611,-0.178663177365611,-0.178663177365611,-0.178663177365611,-0.178663177365611,-0.178663177365611,-0.178663177365611
C33H46O13,0.598987738992786,0.598987738992786,0.598987738992786,0.598987738992786,NA,0.598987738992786,0.598987738992786,0.598987738992786,NA,0.598987738992786,0.598987738992786,0.598987738992786,0.598987738992786,0.598987738992786,0.598987738992786,0.598987738992786,0.598987738992786,NA,0.598987738992786,0.598987738992786,0.598987738992786,NA,0.598987738992786,NA,0.598987738992786,0.598987738992786,NA,0.598987738992786,0.598987738992786,0.598987738992786,NA,0.598987738992786,0.598987738992786
C30H42O11,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,NA,0.471134799755532,NA,NA,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532,0.471134799755532
C31H44O11,-0.317203344942945,-0.317203344942945,NA,-0.317203344942945,-0.317203344942945,-0.317203344942945,-0.317203344942945,NA,NA,-0.317203344942945,-0.317203344942945,NA,-0.317203344942945,-0.317203344942945,-0.317203344942945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.317203344942945,-0.317203344942945,-0.317203344942945,-0.317203344942945,-0.317203344942945,-0.317203344942945,-0.317203344942945
C30H42O12,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,NA,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505,0.819103797846505
C31H44O12,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,NA,0.0103227956232957,0.0103227956232957,0.0103227956232957,NA,0.0103227956232957,NA,0.0103227956232957,0.0103227956232957,0.0103227956232957,NA,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957,0.0103227956232957
C31H42O12,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,NA,0.667928404968854,0.667928404968854,0.667928404968854,NA,0.667928404968854,NA,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854,0.667928404968854
C31H42O13,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,NA,0.120427316222892,NA,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,NA,0.120427316222892,0.120427316222892,0.120427316222892,NA,0.120427316222892,NA,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892,0.120427316222892
C30H36O10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02230140206374,1.02230140206374,1.02230140206374,1.02230140206374,1.02230140206374,1.02230140206374,1.02230140206374
C30H36O11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0230011542399809,0.0230011542399809,0.0230011542399809,0.0230011542399809,0.0230011542399809,0.0230011542399809,0.0230011542399809,0.0230011542399809
C29H38O10,0.534197685337718,0.534197685337718,0.534197685337718,0.534197685337718,0.534197685337718,0.534197685337717,0.534197685337717,0.534197685337717,0.534197685337717,0.534197685337717,0.534197685337718,0.534197685337718,0.534197685337718,0.534197685337717,0.534197685337717,0.534197685337717,0.534197685337717,0.534197685337718,0.534197685337717,0.534197685337717,0.534197685337718,NA,0.534197685337718,NA,0.534197685337717,0.534197685337717,0.534197685337717,0.534197685337718,0.534197685337717,0.534197685337717,0.534197685337718,0.534197685337718,0.534197685337717
C30H40O10,0.438171375878639,0.438171375878639,NA,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,NA,0.438171375878639,NA,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639,0.438171375878639
C30H38O10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335980554603511,-0.335980554603511,-0.335980554603511,-0.335980554603511,-0.335980554603511,-0.335980554603511,-0.335980554603511,-0.335980554603511
C29H38O11,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,NA,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143,0.672167421035143
C30H40O11,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,NA,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,NA,0.145143204945838,0.145143204945838,NA,0.145143204945838,NA,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838,0.145143204945838
C30H38O11,-0.0736762375508431,-0.0736762375508431,NA,NA,NA,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431,-0.0736762375508431
C31H40O11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271311708001207,-0.271311708001207,-0.271311708001207,-0.271311708001207,-0.271311708001207,-0.271311708001207,-0.271311708001207,-0.271311708001207
C30H42O9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0510425830970741,0.0510425830970741,NA,0.0510425830970741,0.0510425830970741,0.0510425830970741,NA,0.0510425830970741,NA,NA,0.0510425830970741,0.0510425830970741,0.0510425830970741,0.0510425830970741,0.0510425830970741,0.0510425830970741,0.0510425830970741,0.0510425830970741
C30H42O10,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,NA,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,NA,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531,0.759839758528531
C32H42O11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131993751220571,0.131993751220571,0.131993751220571,0.131993751220571,0.131993751220571,0.131993751220571,0.131993751220571,0.131993751220571
C31H42O11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986392872675745,0.986392872675745,0.986392872675745,0.986392872675745,0.986392872675745,0.986392872675745,0.986392872675745,0.986392872675745
C32H44O11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28767159390129,NA,1.28767159390129,1.28767159390129,1.28767159390129,1.28767159390129,1.28767159390129
C30H32O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73331192679371,1.73331192679371,1.73331192679371,1.73331192679371,1.73331192679371,1.73331192679371,1.73331192679371,1.73331192679371,1.73331192679371
C31H34O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49627138564032,1.49627138564032,1.49627138564032,1.49627138564032,1.49627138564032,1.49627138564032,1.49627138564032,1.49627138564032
C31H34O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72675194883802,0.72675194883802,0.72675194883802,0.72675194883802,0.72675194883802,0.72675194883802,0.72675194883802,0.72675194883802,0.72675194883802
C33H38O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18338077836902,2.18338077836902,2.18338077836902,2.18338077836902,2.18338077836902,2.18338077836902,2.18338077836902,2.18338077836902,2.18338077836902
C33H36O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67993242384122,1.67993242384122,1.67993242384122,1.67993242384122,1.67993242384122,1.67993242384122,1.67993242384122,1.67993242384122
C32H34O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415969677785103,0.415969677785103,0.415969677785103,0.415969677785103,0.415969677785103,0.415969677785103,0.415969677785103
C31H36O15,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112,NA,1.80740213994112,1.80740213994112,NA,NA,1.80740213994112,1.80740213994112,NA,1.80740213994112,1.80740213994112,1.80740213994112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112,1.80740213994112
C30H36O14,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438,NA,1.13014051367438,1.13014051367438,1.13014051367438,NA,1.13014051367438,1.13014051367438,NA,1.13014051367438,1.13014051367438,1.13014051367438,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438,1.13014051367438
C31H38O14,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393,NA,1.66223955250393,NA,1.66223955250393,NA,1.66223955250393,1.66223955250393,NA,1.66223955250393,1.66223955250393,1.66223955250393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393,1.66223955250393
C30H36O15,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809,NA,2.40172399363809,NA,2.40172399363809,NA,2.40172399363809,2.40172399363809,NA,2.40172399363809,2.40172399363809,2.40172399363809,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809,2.40172399363809
C28H32O14,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,NA,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,NA,1.58842888116765,1.58842888116765,1.58842888116765,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765,1.58842888116765
C29H34O14,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,NA,1.58665917311501,1.58665917311501,NA,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501,1.58665917311501
C29H32O14,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616,NA,2.56121527409616,2.56121527409616,NA,NA,2.56121527409616,2.56121527409616,NA,2.56121527409616,2.56121527409616,2.56121527409616,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616,2.56121527409616
