,s20230901019,s20230901020,s20230901021,s20230901022,s20230901023,s20230901024,s20230901025,s20230901026,s20230901027,s20230901028,s20230901029,s20230901030,s20230901031,s20230901032,s20230901033,s20230901052,s20230901053,s20230901054,s20230901055,s20230901056,s20230901057,s20230901058,s20230901059,s20230901060,s20230901079,s20230901080,s20230901084,s20230901085,s20230901086,s20230901087
19544923e054ae86ea199a63ae6ec2a7,-0.333899037497644,-0.333899037497644,-0.333899037497644,NA,NA,NA,-0.333899037497645,-0.333899037497644,-0.333899037497644,NA,-0.333899037497644,-0.333899037497644,NA,-0.333899037497644,-0.333899037497644,-0.333899037497644,-0.333899037497644,-0.333899037497644,-0.333899037497644,-0.333899037497644,-0.333899037497644,NA,-0.333899037497644,NA,NA,NA,NA,-0.333899037497644,NA,NA
9302015623b71c1042ecf04e90dba287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745366192157746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcfa9233ecac040c59da770c1b6baff5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01813199290043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fefd4812e374fbc7a0eabf8458d24a77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.844783463308662,NA,NA,NA,NA,NA
acfc15a0143fe27deef449c7436b5165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132694341748148,NA,NA,NA
23f4df4875d859d52ad02716c01b00e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037957843281149,NA,NA,NA,NA,NA,NA
495619e6c51e1e0955975577268afaf7,NA,NA,NA,1.1113320388373,NA,1.1113320388373,1.1113320388373,NA,1.1113320388373,NA,NA,NA,NA,NA,1.1113320388373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
da88efad96da485444adfe714e2d2672,NA,1.0819020167376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10bfc8d727381936039cc0a3f5018841,NA,NA,NA,NA,NA,NA,NA,1.35061467037676,NA,NA,NA,NA,NA,NA,NA,NA,1.35061467037676,NA,1.35061467037676,NA,NA,NA,NA,1.35061467037676,NA,NA,NA,NA,NA,NA
0b95de0e43a3e4c87341ce6625c37107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306900646118629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30690064611863,NA,NA,NA,NA
665cf786ebcad9385bcab1ea28ce7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396345142153797,0.396345142153797,NA,NA,0.396345142153797,0.396345142153797
d4f5ec249abb33959eb5010794e86a06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.393301651092719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7abd821e4225ca5cc2ea627a5fc6fe2b,1.4913500053793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1b17f797aa1e3819f607dd166ac0172c,NA,NA,NA,1.37403669808025,NA,NA,NA,NA,1.37403669808025,NA,NA,NA,NA,1.37403669808025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87a40d6dda38afef68c1278f221e5ac3,NA,1.88764098014317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509b5b9cee5aa932d6ee6d6f0dd927eb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8663923679453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bffd8c2b654ca2aa0963f0fe122a4f81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43460880869303,NA,NA
7792af3592d7b20aa5478d33b8629c6d,NA,NA,NA,NA,NA,NA,NA,NA,1.4489083670902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b248281f3456b1a0e374133b0736581b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93380384238246,NA,NA,NA,NA,NA,NA,NA,NA
e378b5f213b055e580e386844363fa36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09711964549963,1.09711964549963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213157b150965da59e17cf2a12ade297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905022995439208
c24f872f02533335c6248cf43dcaa6c5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21884789642161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ea3b6cb40888985715a2ce3627ab96ea,15.507382909489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39a31d2f28dd71c22d96b4fe184bc285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0303306129978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
092cd9889e7ae12486fabe0f0a2b1134,NA,1.5388796557047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872881752957df8921c5a4a924a3e2cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33158124962845,1.33158124962845,NA,1.33158124962845,NA,NA,NA,NA,NA,NA,NA,NA,NA
3f4f871864d936d8182b3ee7abf85b55,1.3666818632068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6c9f87c5f19b560cfc82409e557f6d12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31171850186202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1a1b8ad68685caa99677c4d1e0344c03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667838335564675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b895b57881451be1a15a9ad8ae19c77d,0.833872628639807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833872628639806,NA,NA,NA,NA,0.833872628639806,NA,NA,NA
58bf8a9c878ee5cd4dd78df99ff513c5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13769864443895,1.13769864443895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e84ac5140ad9c97a5d5bb1f793176113,NA,NA,NA,1.14609286926268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585116e38c4d4ffe9f00feb777664a64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2388735792214,NA,NA,NA,NA,NA,NA,NA
9b54f4212265a403579d2b563eedd30f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28725725737423,1.28725725737423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a8db82b5bccbcbc9f8e8266fff6103f,1.89260120307402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8263a8a9ea108e204bfec429c27ec7fa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01599498659789,2.01599498659789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78d7c345139a92bc4bc45b7726c8abd0,2.11668986356842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11668986356842,2.11668986356843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2eaf9082daedae00411907b256b0265e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82759636288275,NA,2.82759636288275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79ba7304720d106e8c65c4d813f4b300,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928836932990633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d07a1920dc34307e98f523c9cd5a0fa4,NA,NA,NA,NA,NA,NA,1.71093127680324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f17c0119b6d1e080b3fe140fd84f4f42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24328572228686,NA,NA,1.24328572228686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d261566ee5a7773b47ac77c9700e0d68,NA,NA,NA,NA,NA,2.08961046611301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08961046611301,NA,NA,NA,NA,NA,NA,NA,NA
92ced01808998bc63cd880a57e7e2e5f,2.28133583951035,2.28133583951035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28133583951035,2.28133583951034,2.28133583951035,2.28133583951035,2.28133583951035,2.28133583951035,2.28133583951035,2.28133583951035,2.28133583951035,NA,NA,NA,NA,NA,NA
5c20890ab06bc06154d1220279fd1a1c,NA,NA,NA,NA,NA,NA,1.26176100091228,NA,1.26176100091228,NA,NA,NA,1.26176100091228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30d65f159ed57a67edbfe3838a70e1bd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846972106567555,0.846972106567555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991528af5d9e94f28bc5be87d45ba12f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83198585274104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bab7ada0a466a4fe3d81630cd96e770c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23522691557384,NA,NA,NA,NA,NA,NA
a7a190877f7062e27d1b3548ffb28e47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14750670139684,2.14750670139684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93a1bf0973742fc25db11e291f0e8e8d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580696034653724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
efe6dd4974a75810e12724a592d8f6cf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18768659481276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9c339e59fe1923d97672b1ddfb2fbde0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26513766261107,1.26513766261107,1.26513766261107,NA,NA,1.26513766261107,NA,NA,NA,NA,NA,NA,NA,NA
a4c50bf4f1893c1123b4c900e6c5bb25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774838989259195,0.774838989259195,0.774838989259194,0.774838989259195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7778123dea6e2b9771e5b0b78d430739,0.545026757135038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99ab1c1ec10b5f329ac6fd66912a441d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951397818895093,0.951397818895094,0.951397818895093,0.951397818895094,0.951397818895093,NA,NA,0.951397818895094,0.951397818895092,NA,NA,NA,NA,NA,NA
79ee8f629d85f9daa9cec2ea40fa6e1d,0.529705105678066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.529705105678066,0.529705105678067,NA,NA,NA,NA,NA,NA,0.529705105678066,NA,NA,NA,NA,NA,NA
5097eb5a5d7a808578ef884486bee845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248751319461285,NA,NA,NA
84e8f04f606a7e0849ccf67ea71102cd,0.315842611438057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f72ca68aebd53fd09746c7d108bf4175,NA,NA,NA,NA,NA,NA,0.50809096038269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508090960382688,NA,0.50809096038269,NA,NA,0.508090960382691,NA,NA,NA
752daadf726becd69b25aaf7d06b22de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.899427783902503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a198decf9d6a6f7bccdcc546b2c3d40e,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68825498119342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29c14e00d97cbd3a4baa6824f22e65ec,0.0964596216984172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0964596216984183,NA,NA,NA
b8ceca7e1e4117fa832891c515bbadd0,0.385644858406132,NA,NA,NA,NA,NA,NA,NA,0.38564485840613,NA,NA,NA,NA,NA,NA,NA,0.385644858406132,0.385644858406131,0.385644858406131,NA,NA,0.385644858406132,0.385644858406131,0.385644858406131,NA,NA,NA,NA,NA,NA
c42a309025c217b5eb11c1bf04cb0597,1.08284823408125,1.08284823408125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08284823408125,NA,NA,NA,1.08284823408125,1.08284823408125,1.08284823408125,NA,NA,1.08284823408125,NA,NA,NA,NA,NA,NA,NA,NA
7e7691d0fbf49ce074cf0b8d54615eb0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891911982885292,NA,0.89191198288529,NA,NA,NA,NA,NA,NA,NA,0.89191198288529,NA,NA,NA,NA,NA,NA,NA,NA,NA
9f2d4e60d9400ea44cd63a3cab7df5f9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.766453207433864,NA,NA,NA,NA,NA,NA,NA,NA
1e8ddd33b4dc70ed7c4023f265046581,NA,0.963121919297958,NA,NA,NA,NA,NA,0.963121919297956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963121919297956,0.963121919297955,NA,0.963121919297957,0.963121919297956,NA,NA,NA,NA,NA,NA,NA
081c0a5ca0acb87c377b5f28fcc264fe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34285062787485,1.34285062787485,1.34285062787485,1.34285062787485,1.34285062787485,1.34285062787485,1.34285062787485,1.34285062787485,1.34285062787485,NA,NA,NA,NA,NA,NA
2ed02313ea29eb5680116a5a051f312b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40790190171588,1.40790190171588,1.40790190171588,1.40790190171588,1.40790190171587,NA,1.40790190171588,1.40790190171588,1.40790190171588,NA,NA,NA,NA,NA,NA
61d3e639868f4e38bff6883d7029f6c5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668599020281616,0.668599020281618,0.668599020281618,0.668599020281617,0.668599020281617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a37f54220a311c11515c0f86a0794509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308514518829331,NA,NA,NA,NA,0.308514518829331,NA,0.308514518829331,0.308514518829331,NA,NA,NA,NA,NA,NA
aed7390b691c054c32a813c528525856,NA,NA,NA,0.0152002996560004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98a25f355af2dcc4f0269d8becc0fbbd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425725766417279,NA,NA,NA
d8e43f1bf354b692b00b1ec864bc143d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.679924546704304,0.679924546704304,0.679924546704306,0.679924546704304,NA,0.679924546704305,0.679924546704304,0.679924546704305,0.679924546704304,0.679924546704305,NA,NA,NA,NA,NA
1c1ba81ca212317766a252fcfa4928f2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.270594128311744,NA,NA,NA,NA,NA,NA,NA
c6023c32c83e1e2e8073c6ccb64801c9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18034686660589,NA,NA,NA,NA,NA,NA,NA,1.18034686660589,NA,NA,NA,NA,NA,NA
307fc6538ca11350c8ccbac5035e0bfc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45943528206954,0.459435282069539,NA,NA,NA,NA,NA,NA,NA
f9412cd291a058758bf5c3a109e2b4ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868907466088756,0.868907466088755,0.868907466088756,0.868907466088755,0.868907466088755,0.868907466088756,0.868907466088756,0.868907466088755,0.868907466088756,NA,NA,NA,NA,NA,NA
3af18fc120e3055f6440a11ee59bd7d2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598499584747049,NA,NA,NA,NA,NA,NA
63f3ef8d5630be1b78efd960c93b16de,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712921463988283,NA,NA,NA,NA,NA,NA,NA
3c34d0c88d15b46c05b70a1e717d01b3,0.682471599883131,0.682471599883132,NA,0.682471599883133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682471599883132,0.682471599883132,0.682471599883132,0.682471599883133,NA,NA,0.682471599883133,0.682471599883131,0.682471599883133,NA,NA,NA,NA,NA,NA
e58415f192423183f67e39502b46bd45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36164520870336,NA,NA,NA
21b5cf16f795574f8db4a1cc573f04a4,0.641543681162268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.641543681162268,NA,NA,NA,NA,0.641543681162268,NA,NA,NA
da939fa370637be4548369f8163cf1d7,NA,NA,NA,NA,NA,NA,NA,0.285102898093626,NA,NA,NA,NA,NA,NA,0.285102898093627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eb96d3a3bbcdd829a48a49f77de2f98f,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.377501793262163,NA,0.377501793262161,NA,NA,NA,NA,NA,0.377501793262162,NA,NA,NA,0.377501793262162,0.377501793262162,0.377501793262163,NA,NA,0.377501793262162,NA,NA,NA
b5c16e11a831c6030490bb938107b0a3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197320836965652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d842674dc556db5196c1b86abe98c80f,NA,NA,NA,NA,NA,NA,NA,0.548983740230561,NA,NA,NA,NA,NA,NA,NA,NA,0.548983740230561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158d5ddda9664b173ce28a9b9c357ac0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14212228743481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b9e70a9c0bb0b83d3a7a95342520092d,0.785941210362887,0.785941210362885,NA,NA,NA,NA,NA,NA,0.785941210362886,0.785941210362885,NA,NA,NA,NA,NA,0.785941210362886,0.785941210362886,0.785941210362886,0.785941210362885,NA,NA,0.785941210362884,0.785941210362886,NA,NA,NA,NA,NA,0.785941210362885,NA
896cd821f1fd4460e3acddf2d0c335ce,0.623870952854009,NA,NA,NA,NA,NA,NA,NA,NA,0.623870952854009,NA,NA,NA,NA,NA,0.62387095285401,NA,NA,NA,NA,NA,NA,NA,0.62387095285401,NA,NA,NA,NA,NA,NA
68c855cbffc778b96fb1f1fd5af7f4eb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82466394773674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1e994910b44683e96c37da4cd04862a4,NA,NA,NA,NA,NA,NA,NA,0.787101994097838,NA,0.787101994097839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787101994097837,NA,NA,NA
4aee044bee666c8984a0718a6ca2f3ec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168887324224908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168887324224908,NA,NA,NA,NA
f77ec2a9bc44a19b64e4d444a4dbd3b3,NA,NA,1.09457362222809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233c8bf4ebc990a9f186d79d2e5f63b5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94059454651368,NA,NA,NA,NA,NA,NA,NA,NA
380fa4d78e05bd9a8119de84adf5a355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809032574330459,NA
73c1ab463c023a457e24cf86b2dec217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73682277489135,NA,NA,NA,NA,NA,NA,1.73682277489135,NA,NA,NA,NA,NA,NA
917f3a81f9def55ed6307fbd43daec42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35138874896011,NA,NA,NA,NA,NA,NA,2.35138874896011,NA,NA,NA,NA,NA,NA
ecf9bb7f5ae054237688da9a77d9fee3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4998739752241,NA,NA,NA,NA,NA,NA,2.49987397522409,NA,NA,NA,NA,NA,NA
4bc2771c61e133990143193434f00e25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63764179868886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
090a56610917bee0ee0d84adcf55aa70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210831586883005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92399965dcab29a9531be51aa9ae1b04,NA,NA,NA,NA,NA,-0.0446557917379685,-0.044655791737968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811a2d3c320fecca992db6abc1fd6d9c,NA,NA,NA,NA,-0.230211196274949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4e19ba98268a6431b681de0a5e5f641c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.248757336367736,NA,NA,NA
a7826cc65733ef8a2b5cf78991053937,NA,NA,0.040560684555762,NA,0.0405606845557614,0.0405606845557617,0.0405606845557616,0.0405606845557618,0.0405606845557619,0.0405606845557617,0.0405606845557613,0.0405606845557614,NA,NA,0.0405606845557612,0.0405606845557615,0.0405606845557616,0.0405606845557618,0.0405606845557618,NA,0.0405606845557614,0.0405606845557618,NA,NA,0.0405606845557619,0.0405606845557617,NA,0.0405606845557619,0.0405606845557622,NA
da139b36971b93d9ca35cedde79d202f,-0.29203491058805,-0.29203491058805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29203491058805,-0.292034910588051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1ed959982831715a329ec6002d71144a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.43949068905341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c72025965d6a798df6926b1212303efd,NA,NA,NA,NA,-0.234739435667405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.234739435667404
06e234692bf2e365349e4e1d0205fe57,NA,NA,NA,0.144690249267026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a5bfdda8191b0d336ab6674a475d04c6,NA,NA,NA,-0.0806425837734534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
