,s20230217014,s20230217015,s20230217016,s20230217017,s20230217018,s20230217019,s20230217020,s20230217021,s20230217022,s20230217054,s20230217055,s20230217056,s20230217057,s20230217058,s20230217059,s20230217060,s20230217061,s20230217095,s20230217097,s20230217098,s20230217099,s20230217100,s20230217101,s20230217102,s20230217103
C22H27O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7125763429418,NA,NA,NA,NA,NA,NA,NA
C20H25O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.24687875902651,9.24687875902651,9.24687875902651,9.24687875902651,NA,9.24687875902651,9.24687875902651
C18H23O14P1,NA,6.26080631428173,NA,6.26080631428173,6.26080631428173,6.26080631428173,NA,6.26080631428173,6.26080631428173,NA,NA,NA,NA,NA,NA,NA,NA,6.26080631428173,6.26080631428173,6.26080631428173,6.26080631428173,6.26080631428173,6.26080631428173,6.26080631428173,6.26080631428173
C19H25O14P1,NA,6.89914147571227,6.89914147571227,6.89914147571227,6.89914147571227,NA,NA,6.89914147571227,6.89914147571227,NA,NA,NA,NA,NA,NA,NA,NA,6.89914147571227,6.89914147571227,6.89914147571227,6.89914147571227,6.89914147571227,6.89914147571227,6.89914147571227,6.89914147571227
C20H25O14P1,NA,8.77895045162636,NA,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636,8.77895045162636
C19H23O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.50578421499133,7.50578421499133,7.50578421499133,NA,7.50578421499133,7.50578421499133,7.50578421499133,7.50578421499133
C18H19O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39002178810382,NA,3.39002178810382,3.39002178810382,3.39002178810382,3.39002178810382,3.39002178810382,3.39002178810382
C19H21O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5218536332513,11.5218536332513,11.5218536332513,11.5218536332513,NA,11.5218536332513,11.5218536332513
C17H19O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9485561708335,NA,10.9485561708335,10.9485561708335,10.9485561708335,10.9485561708335,10.9485561708335,10.9485561708335
C17H19O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74134227361375,6.74134227361375,NA,6.74134227361375,6.74134227361375,6.74134227361375,6.74134227361375,6.74134227361375
C18H21O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7681022423628,11.7681022423628,11.7681022423628,11.7681022423628,11.7681022423628,11.7681022423628,NA,11.7681022423628
C16H21O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64788793748357,NA,NA,NA,NA,NA,NA,NA
C17H21O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2179487909875,13.2179487909875,13.2179487909875,13.2179487909875,13.2179487909875,13.2179487909875,13.2179487909875
C17H19O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8644704581144,12.8644704581144,12.8644704581144,12.8644704581144,12.8644704581144,12.8644704581144,12.8644704581144
C18H19O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68915041788422,NA,NA,NA,NA,NA,NA,NA
C19H21O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6814823535188,NA,NA,NA,NA,NA,NA,NA
C20H23O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4394886527193,NA,NA,NA,NA,NA,NA,NA
C20H21O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2317601395288,NA,6.2317601395288,6.2317601395288,6.2317601395288,6.2317601395288
C18H17O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79469030159621,8.79469030159621,8.79469030159621,8.79469030159621,NA,8.79469030159621,8.79469030159621
C19H19O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25195336731905,3.25195336731905,3.25195336731905,NA,3.25195336731905,3.25195336731905,3.25195336731905,3.25195336731905
C19H19O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21897390258777,NA,NA,NA,NA,NA,NA,NA
C17H17O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6201265749389,10.6201265749389,10.6201265749389,10.6201265749389,NA,10.6201265749389,10.6201265749389
C16H17O15P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96775045170016,NA,NA,NA,NA,NA,NA,NA
C22H25O16P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78835209380495,5.78835209380495,5.78835209380495,5.78835209380495,5.78835209380495,5.78835209380495,NA
C27H39O13P1,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,NA,NA,NA,NA,NA,NA,NA,NA,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,15.9035226504505,NA,NA
C23H31O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.24001931202225,7.24001931202225,7.24001931202225,7.24001931202225,7.24001931202225,7.24001931202225,7.24001931202225,NA
C23H29O14P1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24950329648007,6.24950329648007,6.24950329648007,6.24950329648007,6.24950329648007,NA,6.24950329648007
C10H24O12P2,24.4940313542837,24.4940313542837,24.4940313542837,24.4940313542837,24.4940313542837,NA,24.4940313542837,NA,NA,24.4940313542837,24.4940313542837,NA,24.4940313542837,24.4940313542837,NA,24.4940313542837,24.4940313542837,NA,NA,NA,NA,NA,NA,NA,NA
C11H26O12P2,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.612513607091,16.612513607091,NA,16.612513607091,16.612513607091,NA,16.612513607091,16.612513607091,NA,NA,NA,NA,NA,NA,NA,NA
C18H14O17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00262618559102,4.00262618559102,4.00262618559102,4.00262618559102,4.00262618559102,4.00262618559102,4.00262618559102
C18H18O15,0.256705071462924,0.256705071462924,NA,NA,0.256705071462924,0.256705071462924,0.256705071462924,0.256705071462924,NA,0.256705071462924,0.256705071462924,NA,0.256705071462924,0.256705071462924,0.256705071462924,0.256705071462924,NA,0.256705071462924,NA,0.256705071462924,0.256705071462924,0.256705071462924,0.256705071462924,0.256705071462924,0.256705071462924
C16H16O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.333572601618438,NA,-0.333572601618438,-0.333572601618438,-0.333572601618438,-0.333572601618438,-0.333572601618438,-0.333572601618438
C17H18O14,0.519808237886525,0.519808237886525,NA,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,NA,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525,0.519808237886525
C17H16O14,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,NA,0.972216170079317,0.972216170079317,NA,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317,0.972216170079317
C18H18O14,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,NA,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933,0.978266927880933
C16H16O16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08463607747871,2.08463607747871,2.08463607747871,2.08463607747871,2.08463607747871,2.08463607747871,2.08463607747871
C17H20O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62250639853777,NA,2.62250639853777,2.62250639853777,2.62250639853777,2.62250639853777,2.62250639853777,2.62250639853777
C18H20O14,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,NA,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606,0.240795656564606
C18H20O15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.265654607849182,NA,-0.265654607849182,-0.265654607849182,-0.265654607849182,-0.265654607849182,NA,-0.265654607849182
C19H22O14,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,NA,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479,0.323079045139479
C20H24O14,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,NA,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994,1.22162981716994
C18H22O14,-0.0660196119493036,-0.0660196119493036,NA,NA,-0.0660196119493036,-0.0660196119493036,-0.0660196119493036,-0.0660196119493036,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0660196119493036,NA,-0.0660196119493036,-0.0660196119493036,-0.0660196119493036,-0.0660196119493036,-0.0660196119493036,-0.0660196119493036
C19H24O14,NA,-0.18071069257007,NA,-0.18071069257007,-0.18071069257007,-0.18071069257007,-0.18071069257007,-0.18071069257007,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18071069257007,NA,-0.18071069257007,-0.18071069257007,-0.18071069257007,-0.18071069257007,NA,-0.18071069257007
C19H22O15,-0.073958356601152,-0.073958356601152,NA,NA,-0.073958356601152,-0.073958356601152,-0.073958356601152,-0.073958356601152,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.073958356601152,NA,-0.073958356601152,-0.073958356601152,-0.073958356601152,-0.073958356601152,NA,-0.073958356601152
C20H24O15,0.0156046079595955,0.0156046079595955,NA,NA,0.0156046079595955,0.0156046079595955,0.0156046079595955,0.0156046079595955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H20O12,-11.2637759219586,-12.8788641174338,-12.3846017432293,-12.0353014855958,-13.0401154918813,-12.2469670685511,-13.474645580533,-13.6118959247009,-12.818838357255,-13.1092573227562,-12.5497656604176,-12.7865150483913,-11.8877650114243,-14.0830604917993,-10.9812224888286,-13.8584652045308,-12.7675557899281,-12.3081248846397,-12.1776578561883,-12.4396524888804,-13.1559657834585,-12.079483209917,-12.3700325991639,-13.2123619126905,-12.8333362462101
C18H20O13,-10.4098649366556,-11.9025500626292,-11.901815821801,-11.8872819708501,-13.1967388491367,-12.1807550421514,-13.1581104414232,-14.4834749354811,-12.8519647957116,-12.8109984247585,-13.001583508461,-12.0792719257329,-11.0877403460818,-12.9975779066602,-11.6774095994649,-11.9168900088285,-12.7195938773031,-11.3974749619823,-11.6667032456662,-12.4269240891747,-11.7400429943278,-12.1107507660759,-12.4263123422013,-13.0632729006135,-13.3057521367528
C19H22O12,-11.9020794396707,-12.3744770899549,-14.308549260241,-13.0732338449367,-11.6530323912418,-11.9146294327656,-13.0341423756756,-12.5380720636284,-12.7755813395871,-11.9910799299791,-11.151270847629,-13.2160436842556,-11.8927144375478,-14.1119006480825,-13.4947669394863,-12.5782005699133,-13.9288484615973,-13.0682080510628,-12.5412005038523,-13.5599093780385,-12.8248773495171,-13.5442686172194,-11.8764427323317,-13.1692169860883,-13.702473325721
C19H22O13,-11.0589332940809,-11.6070973183099,-12.6230932625205,-12.8824547478854,-12.3497061830123,-12.2846476239679,-12.4097056142128,-12.5696359096514,-12.7740525894998,-12.5955173701755,-12.4759696968575,-11.3050430507664,-12.6631172585546,-12.3609892147612,-12.7213083480622,-13.2676829922061,-13.1273151676256,-12.2071604063281,-11.4273559051889,-12.3840333569501,-12.2994941857229,-12.0827839205213,-11.3423675944969,-13.2416361305947,-12.9016092638405
C20H24O13,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,NA,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807,-0.845509385444807
C18H22O13,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,NA,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465,-0.712678365864465
C20H22O12,-12.9658526175891,-12.6816503783255,-13.2974187584894,-11.6441399844486,-12.2139299988639,-13.0720366526469,-12.0514490761688,-12.3062791263434,-13.3493094900918,-13.0046065497518,-11.503728906343,-11.2044914519708,-13.0812872733757,-12.325887813364,-12.1333024354279,-13.7694067676429,-11.312898948539,-11.8652147250463,-12.5375434368721,-14.3947805780219,-13.5693851358266,-11.9158190597404,-13.2320179491495,-12.6927125937871,-11.7296607061193
C21H24O12,-11.4732163166307,-11.7476353636357,-12.4866129946855,-13.2075502942523,-12.7882535189409,-13.640822421082,-11.4088044594408,-11.8820992956631,-10.6562210728927,-13.9475246875398,-12.6776917719071,-13.2189037091221,-12.3562536196084,-11.9431083708547,-11.5163902313012,-13.2895534325647,-14.168920331048,-12.2279503507567,-12.1039662155473,-12.0290956409379,-11.7697925142739,-12.1718598701685,-13.4799417940788,-11.9168378960745,-11.3031779802474
C20H22O13,-11.6028544429095,-11.5091526250135,-13.0057267782254,-11.5563522622425,-13.5204989375811,-11.6588776423226,-12.1307182063076,-12.4991030249249,-11.8136053656852,-13.8206800449493,-11.2345001033171,-11.2121840188619,-12.2570246226184,-11.2182579585277,-11.5397220771143,-13.0293644096035,-12.4100828790352,-12.2414768470365,-13.2161803473242,-12.3213342996824,-12.173787324021,-13.392859976732,-12.5591022867993,-13.3793830799734,-12.2809095787834
C21H24O13,-12.0861203065772,-11.755942786407,-13.0621982753526,-12.4062744795514,-11.2088682401083,-12.175058432307,-12.9438607865378,-14.2417857610489,-11.9334509824184,-13.1107127245195,-13.3245016410264,-12.0080319796031,-13.0319641378791,-12.1655083022404,-12.2065437592574,-13.9611382912558,-11.9351717409022,-13.5141029685032,-14.4076716535841,-12.5927822710547,-12.7800182091064,-13.7118928859054,-11.8959233142245,-14.7698960243775,-14.688811648698
C19H20O12,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,NA,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,NA,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992,-0.536135196528992
C20H20O12,-14.6035883706928,-12.1143860797536,-12.765807778202,-13.6060490504802,-11.2813609014349,-12.2526301821642,-13.337464742674,-12.1986949647749,-12.4057719518151,-11.9903315021345,-14.2906900427649,-12.4404010856945,-11.9114510747436,-12.4103466553175,-11.551579388532,-12.1576791472726,-11.9332885614112,-12.5177610494799,-13.0019646814369,-12.5319735692635,-11.2297789281259,-12.8708283901987,-13.1143577990653,-13.6041786351388,-13.0073797989588
C19H20O13,-11.1354181673982,-11.2066047204635,-10.7279089047282,-11.2449361653067,-11.5193914131256,-12.1702375962702,-11.9529693063425,-11.2320295013309,-11.7655627884623,-12.0881236345484,-11.2223103783656,-13.6829312911268,-12.7283648776468,-12.8930336186284,-11.9929823358411,-12.3164529921233,-12.6729309899034,-14.1701056329045,-12.7197358233091,-12.2667453440115,-12.1771059319165,-11.290842424639,-11.5027136281792,-12.0537478887836,-12.3640360612377
C20H20O13,-12.2848162102003,-11.3220474251498,-11.2984709859295,-12.9682286414272,-12.1478216569768,-12.6511403343876,-12.1819910990831,-11.3246855381399,-11.7460106420613,-12.1358089510286,-11.0877307196536,-12.30674614111,-11.3755248529289,-13.1255497506498,-11.1534867287482,-12.7399864639006,-11.7908034471486,-13.9075515861481,-11.1292963165482,-11.5694105593505,-14.23863771895,-12.1341831743218,-12.425492434648,-13.2800153890782,-12.1560631237133
C20H22O14,-14.4225699626574,-12.5405938599708,-13.5668976198176,-11.0487267294687,-15.3854108318096,-12.8815012096464,-13.5836524875062,-11.3165498619349,-12.4156674679451,-12.9222264014975,-12.7860226342638,-11.945817288975,-11.9597334281441,-12.4680231821513,-13.1948553839439,-11.8842435481393,-13.2823184674706,-12.0037535839534,-12.4212512956107,-12.0642025117167,-12.2621808624505,-12.1534794565253,-12.5696369343931,-12.6736718287714,-11.6324342779368
C21H24O14,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,NA,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489,-0.618549645163489
C19H20O14,-12.5556960015871,-12.329378457133,-11.6270371186399,-13.010158911146,-13.6922089435449,-13.0724812814968,-11.6207231366906,-11.0738126079326,-12.0962600552524,-12.603999470261,-11.1788264205599,-13.2744606634003,-12.463065198685,-12.3885267516629,-14.0732242182205,-11.8111503350993,-13.5192233315289,-11.0511514658617,-13.3939687083343,-13.2001212609019,-13.0241129650296,-12.7763237605839,-12.0949951368547,-12.6607753029125,-12.6036781722414
C20H20O14,-11.6021560013762,-12.2685542405038,-12.3840406786829,-11.9456853582518,-12.3302597228201,-11.8344764682105,-12.5981970741439,-13.868584621809,-11.4161422502207,-11.4489013125412,-14.2545361078872,-13.4696542998584,-11.7995252413316,-12.0895272772836,-13.1881611136305,-13.3115168252644,-12.9061966699054,-12.63398188804,-12.882253748401,-14.1474834168333,-12.8061573125203,-11.7591284274867,-12.7001442861484,-12.6023161719657,-12.5429740135144
C19H20O15,-0.896461277161831,-0.896461277161831,NA,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,NA,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,NA,-0.896461277161831,NA,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831,-0.896461277161831
C20H20O15,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,NA,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713,-0.458525847612713
C21H20O14,-12.5454744844066,-12.4990744991206,-12.2873744707755,-13.2650891607851,-13.0767739504838,-13.890284592127,-11.9271971902453,-11.635316022347,-12.7101349824982,-12.0901888140027,-12.2516683011198,-11.201197655663,-13.3468650277107,-11.7392404101139,-12.5416287963413,-11.7541628904694,-15.0046739827026,-12.5272207606015,-12.7676653467779,-12.2385164321076,-13.8147329227348,-11.6740203346133,-12.5778677289819,-13.2178501445575,-12.1459517059179
C22H20O14,-12.4628765373687,-11.8446880159932,-13.7313761364006,-11.6468497532834,-13.3277125080183,-12.5776587784909,-12.972764681309,-11.9133918325939,-12.5856823278557,-11.762463852945,-13.7483395961031,-11.9996874265849,-12.8943932496058,-11.596472268601,-11.9071416269969,-15.2748287581451,-11.7113338069888,-13.4137020452535,-14.151101869132,-14.7430519574322,-12.7966093906967,-13.145215871172,-12.7491652895202,-12.0032579670022,-12.3522397149706
C21H20O15,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,NA,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179,-0.976218265978179
C22H20O15,-11.6586748016936,-11.7216053930108,-12.2218043976965,-13.899542977621,-12.8835979848132,-12.190832140651,-11.2033371608009,-12.850838408939,-12.9252275746735,-12.2397486664983,-11.816935839827,-11.174935003415,-11.2037199549659,-12.0849026589226,-11.0251996943612,-14.1834750392071,-12.7324549862262,-12.0105718230513,-12.2823376938592,-12.2564938197616,-13.0267149755475,-13.0707713712378,-12.3135980501769,-12.0177388418539,-11.3492014702718
C21H22O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.340520330749303,-0.340520330749303,-0.340520330749303,-0.340520330749303,-0.340520330749303,-0.340520330749303,-0.340520330749303
C22H24O14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.398429733306844,NA,NA,NA,NA,NA,NA,NA
C22H22O14,-13.1132503519658,-13.2075615818349,-11.2567688383886,-13.0062789806071,-13.3250174383616,-11.7352675520696,-12.1554933938423,-11.6356708635339,-12.9154892475486,-12.9315112014306,-13.6207023113767,-12.8585238645558,-13.224278262451,-12.5640674194559,-12.8512710198189,-11.5550167994487,-12.0379152236295,-11.6585395175797,-12.2222052038849,-11.9303541300081,-12.6393524597639,-12.4720312717755,-11.3634835417947,-13.6393136741425,-12.5416934486271
C23H24O14,-12.3623094105385,-11.8759717443987,-14.6967096766573,-12.6163934133654,-12.6630080278167,-11.4670185091708,-12.2261583087764,-12.7171912190725,-12.2107215905806,-13.5985520212777,-12.744983783286,-15.5914428783278,-11.8029943505606,-13.8093014355369,-11.74144665652,-14.5550943898064,-12.1522877421384,-13.0102471797346,-11.8657375405873,-13.8222562019021,-12.9354356026859,-12.4830422200841,-11.9996531810477,-12.7079145547158,-12.8982196725432
C21H22O15,-0.770260446023894,-0.770260446023894,NA,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,NA,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894,-0.770260446023894
C22H24O15,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,NA,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227,-0.56782009249227
C22H22O15,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,NA,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594,-0.624848735005594
C23H24O15,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,NA,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293,-0.469738488651293
C11H12O10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.199190164230965,-0.199190164230965,-0.199190164230965,-0.199190164230965,-0.199190164230965,-0.199190164230965,-0.199190164230965,-0.199190164230965
