,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217034,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217117,s20230217118,s20230217119
ef1d799407efcb43a1ddb3995c785a4f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363881704020259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2acb7c5cc52401db09aa96119849b243,NA,NA,0.416795504076015,NA,NA,0.416795504076015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416795504076015,0.416795504076015,0.416795504076014,0.416795504076015,0.416795504076014,0.416795504076015,NA,NA,NA,NA,0.416795504076014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
adb7d00abfd9075d20e7575befdc6088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208886024815526,NA,NA,NA,NA,NA,NA,NA,0.208886024815528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7f73294dc26efc4708232a7edf8eead6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36610802850678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6bc053e25f7077c19e238ada9c128817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763266214882907,0.763266214882909,0.76326621488291,NA,0.763266214882908,NA,0.763266214882909,0.763266214882908,NA,NA,0.763266214882909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d84f6e6abc6fb2b7d30189faa7099d20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289597413103315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9933ab101c967ed91f17eed326cd3921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.322799894482559,NA,0.322799894482559,NA,NA,NA,NA,0.322799894482558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750c3f5257efebb812f8f567ef7567e5,NA,NA,0.6248317760985,NA,NA,0.624831776098501,NA,NA,NA,NA,NA,NA,NA,NA,0.624831776098501,0.624831776098502,0.624831776098501,0.624831776098502,0.624831776098501,0.624831776098502,0.624831776098501,0.624831776098502,NA,0.624831776098501,0.624831776098501,NA,0.624831776098502,0.624831776098501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15db1bc24ad03543866bb86c89f5f5e2,NA,NA,0.119783938321804,NA,NA,0.119783938321804,NA,NA,0.119783938321804,NA,NA,NA,NA,NA,NA,0.119783938321804,0.119783938321804,NA,0.119783938321804,0.119783938321805,0.119783938321804,0.119783938321804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1f32ab4a7274f0695bbfe0e9416cf784,NA,NA,0.233178752842608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233178752842608,0.233178752842608,0.233178752842608,0.233178752842608,NA,0.233178752842607,0.233178752842608,NA,0.233178752842609,0.233178752842608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
074ff29ca49749bd4bfd7e8034cd1600,NA,NA,NA,NA,NA,0.18892099158883,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188920991588828,NA,NA,NA,NA,NA,0.18892099158883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d2f0856462e6bb46b1c80894c4ccba87,NA,NA,0.354847117700999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354847117701,0.354847117700999,0.354847117701,NA,NA,NA,NA,NA,0.354847117701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b6a67c7e4c11f8b345d74254d2349eff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316418752946416,NA,0.316418752946415,NA,NA,NA,0.316418752946416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5f2c02a253adc8967a49a04fd501c6b9,NA,NA,0.0665962088266535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665962088266527,0.066596208826653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93856e3641001e1e3db0e26ce76cdcfd,NA,NA,0.491715973532498,NA,NA,0.491715973532498,NA,NA,NA,NA,NA,NA,NA,NA,0.491715973532498,0.491715973532498,0.491715973532498,0.491715973532498,0.491715973532498,0.491715973532498,0.491715973532499,0.491715973532499,NA,0.491715973532497,0.491715973532498,NA,0.491715973532498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1d440384b53c6b70fcf6807c12d18597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326474357131864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f843aec4af5bc39543ede3619a30ff02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00166902200229456,NA
fea87fab9150d6d68e69042ab8795c2b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217180264075898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ac111fb30f5a692f5365e377013997f8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29745272514937,1.29745272514936,NA,NA,1.29745272514936,NA,1.29745272514936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5b0b60d8777d84cd112b75e35ab9fc00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542989061685973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.542989061685972,NA,0.542989061685972,NA,NA,NA,NA,0.542989061685972,0.542989061685974,NA,0.542989061685973,NA,NA,NA
a68ff6f974242e775136a309ada76aff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08127043339055,NA,NA,NA,NA,NA,NA,NA,NA,1.08127043339055,NA,NA,NA,NA
141b61609e6e3e344af3a09526a66fdd,NA,NA,NA,NA,NA,NA,NA,0.729680176089034,NA,NA,NA,NA,0.729680176089033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729680176089034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
efc13587f1e08f51c70462340001ad5a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714596709769461,NA,0.714596709769461,NA,NA,0.714596709769461,NA,NA,0.714596709769462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52be204f24a7e7469145d083b76c75b1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989024192990876,0.989024192990877,NA,0.989024192990877,0.989024192990875,0.989024192990875,0.989024192990876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ca1f76a3ee9a66cdfc0750a75ed7bf5d,NA,NA,NA,NA,1.54047355114709,1.54047355114709,1.54047355114709,1.54047355114708,1.54047355114708,1.54047355114709,NA,1.54047355114709,1.54047355114709,1.54047355114709,1.54047355114709,NA,NA,NA,NA,NA,NA,NA,1.54047355114709,1.54047355114709,1.54047355114709,1.54047355114709,1.54047355114709,1.54047355114709,1.54047355114709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f9d42afeab9a327f1fc915333347446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263957420384482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0ce50e897f19e77061f418a3a88050d8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923745122895616,NA,NA,NA,NA,0.923745122895616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8f73c31170135b55eab894a202d27a6f,NA,0.462204883994435,NA,0.462204883994435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2cd78f520c6451b47279e7b6d156beaa,NA,NA,1.35692755142327,NA,NA,1.35692755142327,NA,NA,NA,NA,NA,NA,NA,NA,1.35692755142327,1.35692755142327,1.35692755142327,1.35692755142327,1.35692755142327,1.35692755142327,1.35692755142327,1.35692755142327,1.35692755142327,NA,1.35692755142327,1.35692755142327,1.35692755142327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671a5f84b31075529323bda57c41be54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534141340431792,0.534141340431793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a80cfbe509e83e997bfecad365005c2d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00955567894134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ea9d4b2c25b736cfeb4818179f703b18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550707484928531,0.550707484928532,0.550707484928532,NA,NA,NA,NA,0.550707484928532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78c44f4598f1cd30821cc27bb33a2627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12556850184391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a2c9b0db1b9a2bf8f07dac9d978069f8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903971858246298,NA,NA,NA,0.903971858246299,NA,0.903971858246298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67a25e93866763b00c16689da3aba133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600132837853554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56c50e54099c6116b51bc06f6ed36921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.705559833626407,NA,0.705559833626407,0.705559833626407,0.705559833626406,NA,0.705559833626406,0.705559833626406,0.705559833626407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48f9205a36ea96491d804b1e7b5b9203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329021500724944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12bfe44c619f1fb16134c4c11fe23a45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47136297837361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
feaf6bb95ae5d38085b3162ae4364c99,NA,NA,NA,NA,NA,NA,NA,2.1404784389195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51825e82fa8502cac564cd6d6221cd07,NA,NA,1.78234678579433,NA,NA,1.78234678579433,NA,NA,NA,NA,NA,NA,NA,NA,1.78234678579433,1.78234678579433,NA,NA,1.78234678579433,NA,1.78234678579433,1.78234678579433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980232f4e5de5279266ead4b0246124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47934666976528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e02e3852bf30ae3c2788c5adf1c4a737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04407791473851,2.04407791473851,NA,NA,NA,2.04407791473851,NA,2.04407791473851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ecc27c50ae8ce831c50cb4cd1fc44a42,NA,NA,NA,NA,NA,NA,NA,1.25922083445923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93c661093ccf7b5ff13d3faa6cf1b233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0807437777417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284791b8c3b24b0305c1464a0efbfcd,NA,NA,NA,NA,NA,NA,NA,0.80369199900576,NA,NA,NA,NA,0.80369199900576,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.803691999005758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237a35ca899ae36281ff48a316045f44,NA,NA,NA,NA,NA,2.06263525951685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06263525951684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f5725aa637e0eb6e2bd115b28423ff56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704793416616816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0365e47c71ef5f22d12ea7131813b1a1,NA,NA,NA,NA,NA,NA,NA,0.941615748271575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c4d8930e6200dfded76b1226204cfa5c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66476072633641,1.66476072633641,NA,1.66476072633641,NA,1.66476072633641,1.66476072633641,1.66476072633641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c064005858466f17d464c8c62361e6ba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.30112645833907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0684372a42ad1046351140a76cd035a3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0611771436026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0fdc5f611687929bba5cdf717e84af8f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.601074646051278,NA,NA,0.601074646051279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b42f07ca152a7d0bf2a7d2fcfcc9ca8,NA,NA,NA,NA,NA,NA,NA,NA,0.389270146606146,NA,0.389270146606145,NA,0.389270146606145,0.389270146606146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e43d2ed7cb83fc55b5dc8a45f00259de,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5177894504053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2d5bf422539f14a62b800884e9ac1728,NA,NA,NA,NA,NA,0.835403903856452,NA,NA,NA,NA,NA,NA,NA,NA,0.835403903856452,0.835403903856452,0.835403903856452,0.835403903856452,0.835403903856452,0.835403903856451,0.835403903856451,0.835403903856452,0.835403903856452,NA,0.835403903856451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8417dda5a4c4c48dc966a242c5ef1028,NA,NA,0.475315252523522,NA,0.475315252523521,0.475315252523523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.475315252523522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483051f3fe3273b1f65d90b28f16e609,NA,0.747425804661722,NA,NA,0.747425804661719,0.747425804661719,0.747425804661721,NA,NA,NA,0.747425804661721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747425804661721,NA,NA,0.747425804661721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8375034e25ab9797c9c115b7f256ea9b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743372841525362,NA,NA,0.743372841525364,NA,NA,NA
4b93dbc2bac03d711651789f335f937a,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451832592135673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.451832592135674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c16ffaa45b54ba9d3aa175a5337f9256,NA,NA,NA,NA,NA,NA,NA,0.552754097042381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d4f41ae706c121637b73af94354e36bb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369576176861793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fc381c99c3e50c07b8e057f5ac4032f4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.690668018672473,NA,NA,NA,NA
bfd2085e695a1558a66d8c51dcad2d9c,NA,NA,NA,NA,NA,0.386701498512652,NA,NA,NA,NA,NA,NA,NA,NA,0.386701498512651,0.386701498512651,0.386701498512653,0.386701498512652,0.386701498512651,0.38670149851265,0.386701498512651,0.386701498512651,0.386701498512652,NA,0.386701498512652,NA,0.386701498512652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777698f7d09f72d0d3901177b5286348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0507778515895613,NA,NA,NA,NA,0.0507778515895615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8907f176f6c01d7aa1cc298be4a03fb6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593925350203704,0.593925350203704,0.593925350203703,0.593925350203705,0.593925350203703,0.593925350203704,0.593925350203705,0.593925350203705,NA,NA,NA,NA,0.593925350203704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7776b847d95cf3d017fcb80065b323dc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017715748583831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
00afbc159217019e6b38cff399128dbe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0698324020052962,NA,NA,NA,-0.069832402005296,NA,-0.0698324020052965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fae2251fdab69d0580bd37b6341da68a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200546774790063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fb387b19c7a94be966756d58b6f697ee,NA,0.394771205948183,0.394771205948182,NA,0.394771205948183,0.394771205948183,0.394771205948182,NA,NA,NA,NA,NA,NA,0.394771205948183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394771205948183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27f28c11830f9c689de4c96404c63938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0546359993457772,NA,NA,NA,NA,NA,NA,-0.0546359993457775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d19da2384ec950ba1e561940a4723503,NA,NA,-0.142865501155477,NA,NA,-0.142865501155476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.142865501155476,NA,-0.142865501155476,NA,NA,NA,NA,NA,NA,-0.142865501155477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29052081f344e00627ac6de64ce2327c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0656028873422548,NA,NA,NA,NA,NA,NA,NA,-0.0656028873422548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a14ca9ae3e6380cb4641c2262695e47a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257371590079776,0.257371590079775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3705281a26ec0cfa7236fe24667fdb8a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.206864992321649,-0.206864992321649,NA,NA,NA,NA,NA,-0.206864992321649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4495fa04046bcb2809b333b1b8253674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.133131575142175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91feaa94616743b200a86b94a9fdacd8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0501725189740283,-0.0501725189740277,NA,NA,-0.0501725189740276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0185f2bbcc843bff06c6fd118ea799ff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.271236733315442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9a36d8103e595793405c32f456461bc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348507523847285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
