,s20230217001,s20230217002,s20230217003,s20230217004,s20230217005,s20230217006,s20230217023,s20230217024,s20230217025,s20230217026,s20230217027,s20230217028,s20230217029,s20230217030,s20230217038,s20230217039,s20230217040,s20230217041,s20230217042,s20230217043,s20230217044,s20230217045,s20230217062,s20230217063,s20230217064,s20230217065,s20230217066,s20230217067,s20230217068,s20230217069,s20230217077,s20230217078,s20230217079,s20230217080,s20230217081,s20230217082,s20230217083,s20230217084,s20230217085,s20230217086,s20230217104,s20230217105,s20230217106,s20230217107,s20230217108,s20230217109,s20230217110,s20230217111
C14H10O7,-17.3684315718203,-20.5359397217597,-16.5861829568168,-18.2764890809473,-17.4069462965811,-16.9574425622008,-17.8125066773804,-18.8313091824529,-19.4876946311874,-17.2958825212481,-17.8700932324482,-17.9076488061116,-17.9329124565194,-14.9556676651799,-15.977700608345,-19.7636407331139,-15.7149682803756,-16.4457526655184,-16.768959946345,-16.8430851320583,-15.9088657071685,-15.8355831894745,-17.600477525074,-16.3691589439353,-16.8080275877823,-18.995551816445,-16.5950973910765,-20.1331868370795,-16.13452783931,-18.2278459165456,-17.6787615648609,-16.4166407718776,-16.6361629858215,-19.0300287382304,-17.8224303858963,-19.3657956604136,-17.5641143278087,-18.2681858391771,-16.1518102576522,-17.9525961661939,-16.6761594667739,-15.7448773550653,-16.6466032880702,-17.3706574376839,-19.9600546821281,-17.9712103647957,-18.6299327322864,-19.5925648177526
C16H14O7,-17.8489865899262,-16.5961146155193,-17.7544830427553,-16.9281191356372,-18.7846399936209,-18.8477213176424,-17.9453608374606,-15.9952644677842,-14.9629633195186,-18.1258302154701,-18.3217043235773,-16.0111015031305,-18.0226773416073,-17.6420368798984,-18.0542242087923,-17.0547515157392,-16.7960535305707,-17.8077835895823,-16.02590195332,-18.3228573111744,-19.2839879577568,-17.9708325848423,-17.4967734894863,-16.8120611960959,-17.6122802936301,-16.4906782448706,-17.5861797362947,-17.3356991181965,-16.9598394236919,-18.0531267611218,-18.3881545107904,-15.1216838412646,-17.4136613641393,-16.8402853769246,-18.5655201604856,-18.4694615170683,-18.8527350350777,-17.7822532928843,-16.3721321159373,-19.2507231831826,-18.7473452838353,-17.1208793176632,-18.0402488432252,-17.1310122442556,-16.2333428594512,-16.8906230955706,-17.3665730312983,-15.3579619688349
C14H12O7,-17.6679147352266,-18.1528535145322,-16.7681012571179,-18.4812760222468,-18.3646359307831,-17.1672923808533,-17.0762864161653,-18.1384400674402,-17.06753002986,-16.6319445076397,-15.8810320974355,-17.0831975029354,-15.9037298168181,-17.9232528317396,-17.483485628149,-15.9184530556807,-16.8306118302864,-16.4701066533672,-18.3178780798503,-17.9794747581986,-18.2566018388888,-19.0477776179453,-17.3516001645294,-18.864515745356,-16.5831349308305,-17.6849256206923,-17.1309831023699,-16.6213454486313,-16.9048205596702,-16.8679258711702,-16.4616554640113,-16.690661112692,-17.5173132586906,-19.3483553954117,-19.3460148281431,-17.2035521930333,-18.0162184505239,-21.598964118857,-18.3656083277124,-16.9878618148102,-15.6571823915154,-16.2500222265745,-16.2169108011107,-18.1695879712786,-16.7794647198837,-15.4580461721815,-18.2152482607854,-16.3453673147692
C16H16O9,-17.1358299420118,-18.2672927256347,-19.2905062453943,-17.4219664578907,-17.5922014029209,-17.1957516518783,-18.4613356030645,-20.3139024743867,-15.8256471775078,-16.5719183025372,-19.4801283992028,-17.5227269562504,-19.0880171638605,-16.5548108012694,-18.0181940223274,-18.060631741949,-18.0990817583424,-20.6953235369032,-17.4604331407348,-17.2253581128844,-17.4435041434899,-16.5133402250566,-17.1371532502331,-15.5086932887774,-16.9121198781651,-19.0674742255932,-15.079199911773,-16.7975666348708,-17.0023424172803,-20.120960072943,-15.7019345060877,-18.1048517224729,-18.2853390272132,-18.7994573743959,-18.3180444508691,-16.2505705745225,-18.4416789236551,-17.1696268622305,-15.7750209806833,-18.7295751512198,-18.2512145368783,-16.5119688334152,-18.2820053370757,-16.2946775637,-15.6705327231188,-17.8246881306489,-16.9975495149213,-18.1569206028431
C13H16O11,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,NA,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,NA,-0.309859278426217,-0.309859278426217,-0.309859278426217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,NA,-0.309859278426217,NA,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217,-0.309859278426217
C14H16O11,-18.3622797668346,-17.8196524276977,-16.9356594276698,-18.0092406890164,-16.8586336842996,-17.2978833073044,-18.2884944663719,-17.5658100714243,-16.7564161166051,-16.0946660734267,-17.4964773318425,-16.8118186753041,-16.66065174997,-16.8850285921257,-16.2337577137312,-17.3784468058027,-16.923344352532,-19.2103751310137,-18.4742123849933,-16.7793950230261,-17.7206566900672,-19.3840800185586,-16.397848613395,-18.4145323541331,-17.4575950062582,-17.3190262324709,-15.6871388736296,-15.2503054896742,-17.618180043846,-18.0998637484232,-18.550021312781,-18.242394338312,-18.1075314770604,-16.8495365616091,-18.8383941803447,-17.2466605101294,-17.0736476162358,-17.127014134268,-18.4462227132767,-17.1171303298642,-17.9253967135989,-17.3346257890851,-18.0123048557863,-16.4118724581868,-17.5030256909778,-18.2299294129659,-16.283893949616,-16.3794593694469
C19H26O5,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,NA,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,1.64422174054625,NA,NA,NA,NA,NA,NA,NA,NA
C20H26O5,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,NA,3.28446179695542,3.28446179695542,3.28446179695542,NA,NA,3.28446179695542,3.28446179695542,NA,3.28446179695542,3.28446179695542,3.28446179695542,3.28446179695542,NA,NA,NA,NA,NA,NA,NA,NA,3.28446179695542,3.28446179695542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H26O6,-15.8622316807328,-17.124093993831,-18.4133452113779,-19.1169494341557,-17.9185016147098,-18.275786926485,-17.4997415654022,-17.1589571725181,-15.626528775117,-14.1081076691375,-15.5270746700299,-19.0645857015442,-17.580840594652,-18.1437114161513,-18.2228365378601,-17.3400694011513,-16.7620644555197,-19.0503056826399,-17.2145680370489,-16.2616487798584,-19.597293895602,-17.8339644921628,-17.2451395580652,-19.6413146341501,-17.1922687141708,-17.0830799399443,-17.7506883965995,-15.916536824593,-19.2525850333006,-17.5610787700431,-16.9359545597539,-17.4964147345136,-17.2272813061682,-17.7293799067149,-16.2820138268353,-20.299033872837,-15.3141333056554,-15.1736833339076,-16.2665220064962,-16.5649091029915,-14.9917542678324,-15.3412880659314,-16.9153173716672,-21.9602451992602,-16.1111209552439,-19.113328410107,-17.4348626837058,-15.8909954508127
C21H28O6,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,NA,-0.432112636103687,-0.432112636103687,NA,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,NA,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,NA,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687,-0.432112636103687
C22H30O6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.672617407907401,-0.672617407907401,-0.672617407907401,-0.672617407907401,-0.672617407907401,-0.672617407907401,-0.672617407907401,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22H30O7,-17.4770701652881,-18.2247506283739,-18.2983274533388,-17.2802087608104,-17.5094403117698,-18.9959968079915,-19.5945572960745,-15.8743645095236,-18.2976563608231,-18.8010031851577,-15.931090689803,-19.480025655489,-15.887146846289,-19.214287276532,-16.8287411011227,-16.4808276327903,-16.8302858197933,-17.1472855851967,-15.957034791371,-17.3593220304767,-21.8498702201337,-16.993076405129,-16.5846031721855,-15.8155113295605,-20.0262251751493,-19.3097522374647,-17.0320712042072,-16.759938123125,-17.7130403169482,-17.1019594812767,-17.4207811301886,-16.3209013065729,-16.0215400682051,-17.1351629928699,-18.8451959503712,-16.4384489843578,-17.218490128848,-18.6880560806111,-16.5212932793299,-15.2709053810397,-16.2630264204348,-16.5948794563212,-15.9660107786808,-17.5375161332355,-16.9611559488311,-17.6871242599416,-16.605158005397,-17.3348823451241
C21H30O6,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,NA,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,0.0931439417945827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C20H24O5,NA,0.276552685873916,NA,0.276552685873916,0.276552685873916,0.276552685873916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H24O5,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,NA,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,NA,NA,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,0.870072697702357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H20O5,1.00111866421936,1.00111866421936,1.00111866421936,NA,NA,1.00111866421936,NA,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,1.00111866421936,NA,NA,NA,NA,NA,NA,NA,NA,1.00111866421936,1.00111866421936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C19H20O5,0.331949000423054,0.331949000423054,0.331949000423054,0.331949000423054,0.331949000423054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C18H20O6,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,NA,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542,2.0947181310542
C20H20O6,NA,NA,NA,NA,NA,NA,NA,-0.214687602454068,-0.214687602454068,-0.214687602454068,-0.214687602454068,NA,-0.214687602454068,-0.214687602454068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.214687602454068,-0.214687602454068,-0.214687602454068,-0.214687602454068,-0.214687602454068,-0.214687602454068
C20H20O7,-17.5140645625889,-16.0403416061192,-18.2714671790031,-17.5373654472511,-16.7247468243095,-17.0490059250776,-19.3983046705463,-21.0789479811578,-18.1886813630358,-18.6068861270202,-17.7582986400886,-16.5666755424326,-17.1923957609812,-18.6377865995884,-18.3420907006261,-16.9976046466869,-16.1536865102117,-18.4296012778896,-17.365898042701,-17.8078134810169,-17.7257770443952,-19.3670666620622,-16.6481253756859,-18.5581049498573,-17.8644278220167,-19.2311455658474,-17.0434873220781,-18.1851798048085,-17.2580636374247,-18.0328952260455,-15.9820978456457,-17.351234504233,-16.2316057889281,-16.3039327889349,-18.0583359994206,-16.9597688162526,-16.5393353618968,-15.7787860856166,-17.1542791031074,-18.8666951342047,-18.138092133567,-19.5727162541506,-17.3380618937785,-19.0544307185955,-18.7267630150965,-18.0906824617186,-15.635771218488,-16.8847456370766
C20H22O7,-15.5266261562079,-18.0514988102575,-15.3655502791382,-18.4478186768922,-19.3994733365701,-17.82566404342,-19.093210435241,-18.8194622126424,-16.0214560467238,-17.3413566398699,-17.0433243097964,-15.8890936398846,-18.5650462341456,-16.6681266039507,-17.0809318158757,-17.5473899852616,-18.3686892876562,-17.4818534225133,-15.5983670454581,-15.3708523919038,-16.7794486871104,-19.7209254692006,-16.1241201628467,-16.1139899413885,-17.0130030717277,-16.8031144678133,-16.5002422371026,-18.6633331115138,-18.3203639800244,-16.3241919369797,-18.3099620163801,-17.6936210605763,-15.6291877491973,-15.0700635508143,-16.438108374803,-17.8858672924215,-16.5058318808303,-16.7424421595843,-18.2526926903279,-16.4891312887368,-16.9879267755576,-16.3456637800694,-15.5828006429522,-16.382755326758,-15.7685618097951,-16.7555843317485,-16.8523487908468,-16.7414676484903
C21H24O7,-17.2271624861318,-16.9097697478066,-16.2840462150965,-17.4676737909292,-17.372180434116,-16.45482267762,-17.2126460651478,-17.0944305713594,-19.5342581030975,-16.0594181453756,-18.0818857535399,-18.3945822469812,-17.2357674224019,-17.4000502810992,-18.1270789542063,-20.1674289266574,-19.4089964959021,-17.6150993563554,-16.1931479178155,-15.821937784919,-18.3214608962037,-18.2631591462508,-16.6709721005055,-17.6745724308233,-17.9263356923648,-16.731734290891,-18.1402407516248,-17.1026392908327,-16.3147243237339,-18.1528669447668,-21.0242457514934,-17.146349706969,-17.5420510455539,-17.4597889000584,-15.6524838258884,-18.3252139581743,-18.4668536640083,-16.811150195348,-18.6715753754487,-19.1637349718623,-18.2105778424947,-16.0142896475722,-17.3201581813553,-17.7324941979351,-20.6331472699613,-18.1741140157531,-16.5188968855054,-15.1926998441577
C21H24O6,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,0.0410856457460806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22H26O6,-0.301432599996425,-0.301432599996425,NA,-0.301432599996425,NA,-0.301432599996425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C22H26O7,-18.5161986571223,-17.7655765308309,-16.8410005662524,-17.4984103395721,-15.4945588440434,-16.2718300360033,-17.5900107376972,-18.5437260358232,-16.7052375058732,-17.1283170773144,-18.3528041305874,-16.5575232941229,-16.4371021111266,-15.7650416792072,-17.0739782154854,-16.6163029514113,-17.3806617089969,-18.151932856923,-16.3511301583551,-16.1193635187167,-15.8198870178949,-16.3790228141982,-18.0267473643748,-17.4918044743257,-15.8147837910958,-16.6384860338373,-17.8445164501401,-18.9207865629588,-16.5859131233974,-16.7864370073098,-16.552078029161,-18.6339263197498,-17.539262713604,-16.5721557835449,-16.7321132430888,-18.122042472,-15.7828550120656,-16.0043827115385,-16.4972006998606,-16.2260332679007,-17.0870910705105,-17.7996228755764,-15.9246828104906,-16.2015410018414,-18.6714015732837,-15.6098052904106,-17.6010597526893,-19.2747847925201
C21H26O6,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759,-0.341971324888759
C22H28O6,-0.336786071505278,-0.336786071505278,-0.336786071505278,-0.336786071505278,NA,-0.336786071505278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C21H26O7,-16.0504358559947,-17.8085632185343,-18.8575853708152,-17.7185546602039,-16.5249989764944,-15.5748660019071,-18.8967705118119,-21.4055292120377,-20.6380050571822,-17.5812404283396,-20.2624897686727,-17.9664325800293,-18.0272619602008,-18.8561371349147,-16.6080963031146,-17.177588419823,-17.9731132574323,-18.1307902082034,-18.8285098519107,-18.230463866238,-17.7214402026985,-15.7444643611572,-16.9916178480651,-17.7676167487638,-16.7134089301154,-17.6869965363098,-16.9124125854953,-16.0268359798294,-19.0696351674166,-19.0233703133911,-17.5340748259722,-15.6414809324314,-17.4285310414468,-16.6270838152993,-15.9279417971297,-16.6629640964538,-16.7584302121858,-15.1463527301123,-18.3885888348071,-17.7184013396807,-16.0907566933671,-16.6564761092096,-15.544525304015,-17.4345180987653,-16.3690609504556,-19.2941750896882,-17.0503287862849,-16.1708250109466
C22H28O7,-18.1660204571866,-17.8661825141075,-16.4727939678892,-17.0626967252094,-16.171026982747,-18.8563555440626,-15.9879507045551,-17.5474398692001,-18.5173643057977,-16.782361824407,-21.3429762460369,-16.1533898437973,-15.7009375821359,-17.1858620144771,-16.2826001729264,-17.7182981362589,-16.467301663202,-17.6024303123466,-17.0817298448073,-16.7494472971157,-18.5215219407114,-18.04288335268,-18.318197893473,-16.8883548524804,-17.1490322948154,-17.9226120769401,-16.1919605260209,-19.3444629159354,-15.8917782625719,-17.1294133662781,-18.1047674239847,-18.3689532857666,-16.476528769208,-15.3547947390453,-16.3167522901835,-17.080885924407,-16.9680494665507,-17.4448505045738,-19.0130389993936,-16.9558370333196,-17.8939256466011,-17.1391320282435,-17.149806391617,-17.3829118864463,-16.4973756949804,-17.4779089837327,-16.4627168216691,-16.5360571253773
