,s20230217007,s20230217008,s20230217009,s20230217010,s20230217011,s20230217012,s20230217013,s20230217031,s20230217032,s20230217033,s20230217035,s20230217036,s20230217037,s20230217046,s20230217047,s20230217048,s20230217049,s20230217050,s20230217051,s20230217052,s20230217053,s20230217070,s20230217071,s20230217072,s20230217073,s20230217074,s20230217075,s20230217076,s20230217087,s20230217088,s20230217089,s20230217090,s20230217091,s20230217092,s20230217093,s20230217094,s20230217112,s20230217113,s20230217114,s20230217115,s20230217116,s20230217118,s20230217119
C27H32O15,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,-0.949736151755665,NA,NA,NA,NA,NA,NA,NA,-0.949736151755665,NA,NA,NA,-0.949736151755665,-0.949736151755665,NA,NA,NA,NA,-0.949736151755665,-0.949736151755665,NA,NA,-0.949736151755665
C28H30O14,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,NA,-0.590914824583665,-0.590914824583665,-0.590914824583665,NA,NA,NA,NA,NA,NA,NA,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,-0.590914824583665,NA,NA,NA,-0.590914824583665,-0.590914824583665
C28H30O15,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,NA,NA,NA,NA,NA,NA,NA,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,-0.75253537036412,NA,NA,NA,-0.75253537036412,-0.75253537036412
C26H26O14,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,NA,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812,-1.46356045260812
C27H28O14,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,NA,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028,-1.27031476148028
C26H26O15,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,NA,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,-1.28774609041915,NA,NA,NA,-1.28774609041915,-1.28774609041915
C27H28O15,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,NA,NA,NA,NA,NA,NA,NA,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,-0.783566788456448,NA,NA,NA,-0.783566788456448,-0.783566788456448
C23H20O14,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,NA,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917,-1.83651931683917
C23H20O15,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,NA,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114,-1.38476171721114
C23H22O14,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,NA,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,-0.882591494772664,NA,NA,NA,-0.882591494772664,-0.882591494772664
C24H24O14,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,NA,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,-0.972311215213432,NA,NA,NA,-0.972311215213432,-0.972311215213432
C24H22O14,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,NA,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046,-1.38149090363046
C25H24O14,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,NA,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839,-1.25945424516839
C23H22O15,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,NA,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402,-1.6104139535402
C24H24O15,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,NA,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014,-1.29416615107014
C24H22O15,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,NA,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,-1.42348947675357,NA,-1.42348947675357,-1.42348947675357
C25H24O15,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,NA,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689,-1.65792658762689
C26H22O14,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,NA,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393,-1.50246450719393
C27H24O14,NA,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,-1.14014839585722,NA,NA,-1.14014839585722,-1.14014839585722,-1.14014839585722
C25H22O14,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,NA,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867,-1.34338582547867
C26H24O14,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,NA,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749,-1.49576282856749
C26H22O15,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,NA,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283,-1.76630309394283
C27H24O15,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,NA,-1.68446556003084,NA,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084,-1.68446556003084
C25H22O15,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,NA,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291,-1.7672152204291
C26H24O15,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,NA,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426,-1.45364536166426
C26H22O12,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,NA,-1.03162357735299,NA,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,-1.03162357735299,NA,NA,NA,-1.03162357735299,-1.03162357735299
